freebaseID,actorLabel,ethnicityLabel,nationalityLabel
/m/01_rr3,Ruby Wax,,United States of America
/m/0bqshcf,Anke Schwiekowski,,Germany
/m/0g9g874,Michael Brandner,,Germany
/m/075qwpq,Miguel Herz-Kestranek,,Austria
/m/02t1wn,Alan Hale,,United States of America
/m/0f2vdn,William Farnum,,United States of America
/m/02x274f,Bob Kortman,,United States of America
/m/0273l7w,Fred Kohler,,United States of America
/m/0ch583,"Guinn ""Big Boy"" Williams",,United States of America
/m/047f454,Ian Patrick Williams,,United Kingdom
/m/02w9yzn,Lloyd Ingraham,,United States of America
/m/0g4jbx6,Nono Zammit,,France
/m/05c079s,Arthur Space,,United States of America
/m/0dnzbh,Godfrey Cass,,Australia
/m/026w36w,Kay Hughes,,United States of America
/m/0ds4fxt,Lou Richards,,United States of America
/m/04q0pmn,Mackenzie Smith,,United States of America
/m/01vphtp,Marianne McAndrew,,United States of America
/m/0g5q_gw,Nora Kirkpatrick,,United States of America
/m/09c_46,Robert Livingston,,United States of America
/m/0gj3lwd,Marika Šoposká,,Czech Republic
/m/0gc7d87,Germain Wagner,,Luxembourg
/m/04njyfy,John Merton,,United States of America
/m/0g4jbw_,Georges Loriot,,France
/m/0gj3lwm,Ondřej Havel,,Czech Republic
/m/05f674w,Jasmin Gerat,,Germany
/m/08tbh4,Lupe Ontiveros,,United States of America
/m/05_gnr,Sheree J. Wilson,,United States of America
/m/05mvfc,John Glover,,United States of America
/m/01vsps,John Houseman,,United States of America
/m/01vsps,John Houseman,,United Kingdom
/m/02wzqq7,Charles Aidman,,United States of America
/m/02mmrf,Robert Beltran,,United States of America
/m/03c9_4t,Bae Soo-bin,,South Korea
/m/0ktywwn,Renate Blume,,Germany
/m/0ktywwn,Renate Blume,,German Democratic Republic
/m/069l1v,Vlasta Burian,,Austria-Hungary
/m/0gf8wnk,Erika Pelikowsky,,Austria
/m/0bycxfd,André Penvern,,France
/m/047thq6,Marne Maitland,,United Kingdom
/m/047thq6,Marne Maitland,,India
/m/047thq6,Marne Maitland,,British Raj
/m/047thq6,Marne Maitland,,United Kingdom of Great Britain and Ireland
/m/047thq6,Marne Maitland,,Dominion of India
/m/0gcspnp,Gusztáv Vándory,,Hungary
/m/0g9ybxv,Jaroslav Vojta,,Austria-Hungary
/m/0g9ybxv,Jaroslav Vojta,,Czechoslovakia
/m/0g9m74,Mike Gomez,,United States of America
/m/05w1vtm,Trader Faulkner,,Australia
/m/02rwpf6,Zoe Lister-Jones,,United States of America
/m/05_cn5,Julianne Nicholson,,United States of America
/m/05mb_f,Carmen Chaplin,,United States of America
/m/074pcv,Orla Brady,,Ireland
/m/0870zb,Wendy Barrie,,United States of America
/m/0870zb,Wendy Barrie,,United Kingdom
/m/09gk_0b,Frank Lawton,,United Kingdom
/m/09gk_0b,Frank Lawton,,United Kingdom of Great Britain and Ireland
/m/0jsy14,Yu Rongguang,,People's Republic of China
/m/0h30jy,Carol Drinkwater,,United Kingdom
/m/02qf7t8,Kate O'Toole,,United Kingdom
/m/08ph1n,Robin Sydney,,United States of America
/m/02p90tq,Steve Jacobs,,United States of America
/m/0b6n9qq,Nina Arianda,,United States of America
/m/05bm5m,Ian Kahn,,United States of America
/m/0blhn8,Julia Blake,,United Kingdom
/m/0blhn8,Julia Blake,,Australia
/m/0jvlm8f,Dwe,,Myanmar
/m/0bbd5j6,Emily Tremaine,,United States of America
/m/0cjfpl7,Alan O'Neill,,Ireland
/m/0mbjx,Mike Farrell,,United States of America
/m/05z68y,Zhao Wei,,People's Republic of China
/m/01lxl6,Jackie Earle Haley,,United States of America
/m/06chvn,Jerry Weintraub,,United States of America
/m/0bbwtrd,Dominique McElligott,,Ireland
/m/064knfl,Magaly Solier,,Peru
/m/0b28k8,Naomi Nishida,,Japan
/m/02b00,David Janssen,,United States of America
/m/064ppjw,Dylan Kuo,,Taiwan
/m/0h132w,Tod Slaughter,,United Kingdom
/m/0ch365w,Yuriko Yoshitaka,,Japan
/m/0cdnh5,Sam Lee,,People's Republic of China
/m/0cdnh5,Sam Lee,,British Hong Kong
/m/02qb314,Toma Ikuta,,Japan
/m/0h7ry3,David Julian Hirsh,,Canada
/m/0h78gx,Takashi Tsukamoto,,Japan
/m/06nkrb,James Horan,,United States of America
/m/05j6gb,Jimmy Baio,,United States of America
/m/03cf9rg,Quinn Smith,,United States of America
/m/027vhdh,Bruce Seton,,United Kingdom
/m/05l4vz,Chris Barnes,,United States of America
/m/093vz99,Cristian Mercado,,
/m/07k3_0b,Erin Blunt,,United States of America
/m/0czcvvy,Eve Lister,,United Kingdom
/m/0czcvvy,Eve Lister,,United Kingdom of Great Britain and Ireland
/m/0d23kz,Jan Anderson,,Wales
/m/0d23kz,Jan Anderson,,United Kingdom
/m/0bbz8jt,Jerry Verno,,United Kingdom
/m/0bbz8jt,Jerry Verno,,United Kingdom of Great Britain and Ireland
/m/0464x8l,Keerthi Chawla,,India
/m/07kd7sq,Niu Ben,,People's Republic of China
/m/03np5_z,Rajiv Kanakala,,India
/m/0f8vdj,Sarah Smyth,,Canada
/m/0gbzb9w,Sōkō Wada,,Japan
/m/0h29_0,Carlos Carrasco,,United States of America
/m/0gccyrv,Jared Cohn,,United States of America
/m/04yg0xq,Walter Rilla,,Germany
/m/04myk0b,Max Gülstorff,,German Reich
/m/0h1pmp,Hamada Riad,,Egypt
/m/0h1pmp,Hamada Riad,,Germany
/m/0bwbb72,Albert Paulig,,Germany
/m/03c6pl2,G. Raymond Nye,,United States of America
/m/01k780,Theda Bara,,United States of America
/m/0bggg2_,Driss Roukhe,,Morocco
/m/097rnk,James Stacy,,United States of America
/m/04pw8_,Trevor Bannister,,United Kingdom
/m/03lpd0,Bea Benaderet,,United States of America
/m/07s70hb,Jack Trevor,,United Kingdom
/m/05pxprq,"William Wellman, Jr.",,United States of America
/m/0n5zhwc,Valeska Stock,,Germany
/m/0j28vn2,Catherine De Léan,,Canada
/m/0j28vn2,Catherine De Léan,,Germany
/m/031g6h,Lili Damita,,United States of America
/m/031g6h,Lili Damita,,France
/m/03crrw9,Alan Roscoe,,United States of America
/m/03d89fs,Anne Dorval,,Canada
/m/0dkrrz,Dick Beals,,United States of America
/m/0fqt78,Gabriel Arcand,,Canada
/m/0b664yl,Gilles Renaud,,Canada
/m/0fq3jyp,Hubert Proulx,,Canada
/m/0d284hp,Marc Béland,,Canada
/m/02qnycx,Marie Gignac,,Canada
/m/0bgg980,Saïd Amadis,,France
/m/0bn0rr,William Reynolds,,United States of America
/m/0ksbtg,Lori Williams,,United States of America
/m/03cxj_y,Bertram Grassby,,United Kingdom
/m/03cxj_y,Bertram Grassby,,United Kingdom of Great Britain and Ireland
/m/03wcq6q,James Anderson,,United States of America
/m/02v_3_y,James Watson,,United Kingdom
/m/0d22fz,Robin Bailey,,United Kingdom
/m/0d22fz,Robin Bailey,,United Kingdom of Great Britain and Ireland
/m/04n20cs,Robin Hughes,,United States of America
/m/04jds9d,Simon Bamford,,United Kingdom
/m/0lyy0gz,Julie Beauchemin,,Canada
/m/0k81dh,Marc Paquet,,Canada
/m/0cm0z6z,Catherine Bérubé,,Canada
/m/0cmz90,Jonas Armstrong,,Ireland
/m/05ncwl,Kerry Fox,,New Zealand
/m/0b6ng1_,Peter Hüttner,,Sweden
/m/0353nd,Susan Ward,,United States of America
/m/02r6z20,Amanda Hale,,United Kingdom
/m/07kf27c,Stina Rautelin,Swedish-speaking population of Finland,Finland
/m/07kf27c,Stina Rautelin,Swedish-speaking population of Finland,Sweden
/m/0b6gcl0,Fredrik Ultvedt,,Sweden
/m/026j3gs,Antonia Campbell-Hughes,,United Kingdom
/m/0dfg4h,Samuel Barnett,,United Kingdom
/m/04f5yb,Ayumi Itō,,Japan
/m/0b773dx,Göran Forsmark,,Sweden
/m/0dwmn3,Paul Schneider,,United States of America
/m/02w_pz7,Peter Haber,,Sweden
/m/0b6jc4j,Rebecka Hemse,,Sweden
/m/03nw_mf,Sebastian Armesto,,United Kingdom
/m/0fr0zv,Kamalinee Mukherjee,,India
/m/052cbf,Keiko Takahashi,,Japan
/m/0412ttg,Samuel Roukin,,United Kingdom
/m/09v2kfc,Lena T. Hansson,,Sweden
/m/0b6ht35,Per Morberg,,Sweden
/m/064mn1s,Ingvar Hirdwall,,Sweden
/m/02x02kb,Achala Sachdev,,India
/m/0b6fzps,Anna Ulrica Ericsson,,Sweden
/m/0b6ks7v,Bo Höglund,,Sweden
/m/0ggxly,David Abraham Cheulkar,,India
/m/0ggxly,David Abraham Cheulkar,,British Raj
/m/0ggxly,David Abraham Cheulkar,,Dominion of India
/m/02w_rc8,Göran Ragnerstam,,Sweden
/m/0ckfgp,Lucinda Raikes,,United Kingdom
/m/06614l5,Namrata Shrestha,,Nepal
/m/0g54904,Olly Alexander,,United Kingdom
/m/0gq0jd,Ravi Krishna,,India
/m/0c00_l1,Sachet Engineer,,India
/m/0fqn1t5,Sivaji,,India
/m/0gjd61t,Vincent Franklin,,United Kingdom
/m/0b8sdt,Gerard Monaco,,United Kingdom
/m/06614l5,Q61102900,,
/m/0g476,Liza Minnelli,,United States of America
/m/0bvpy5l,Dimitri Logothetis,,United States of America
/m/02tkzn,Ed Asner,,United States of America
/m/053y4h,Mary Kay Place,,United States of America
/m/09r513,Nadine Velazquez,,United States of America
/m/02g5h5,Peter MacNicol,,United States of America
/m/02__ww,Will Patton,,United States of America
/m/06czq8,Lionel Stander,,United States of America
/m/09pswk,Hugh Wilson,,United States of America
/m/05mwhk,John Russell,,United States of America
/m/057k43,Wendell Corey,,United States of America
/m/09yxlp,Hank Worden,,United States of America
/m/0ftl8s,Fred F. Sears,,United States of America
/m/06x_6f,Trevor Bardette,,United States of America
/m/07ynhn,Joan Caulfield,,United States of America
/m/0gdmmpc,Baynes Barron,,United States of America
/m/075dnx,Darryl Hickman,,United States of America
/m/03qhs64,Jimmy Hunt,,United States of America
/m/02qpvjm,Richard Alexander,,United States of America
/m/02x850z,Valerie Edmond,,United Kingdom
/m/0k1w9q,George Memmoli,,United States of America
/m/03h26jn,Lillian West,,United States of America
/m/04y9wfy,Clancy Cooper,,United States of America
/m/0bmkcvp,Indrek Sammul,,Estonia
/m/02qv_sl,Kathryn Card,,United States of America
/m/03qp7ld,Priit Võigemast,,Estonia
/m/0bnnr3v,Lau Shun,,Taiwan
/m/03f39wx,Hele Kõrve,,Estonia
/m/0ch9pt6,Ray Walker,,United States of America
/m/0gc4707,Paul Bryar,,United States of America
/m/0gcxdbl,Deena Dill,,United States of America
/m/0fyhfw,Ott Aardam,,Estonia
/m/0gc2g0r,Scott Michael Morgan,,United States of America
/m/0cq5421,Clare Bowen,,Australia
/m/07vzcn,Lake Bell,,United States of America
/m/06lzlh,Liz Sheridan,,United States of America
/m/026r1lq,Gage Golightly,,United States of America
/m/038kd6,Richard Long,,United States of America
/m/01f0bm,Gail Russell,,United States of America
/m/01x5m5,Arthur Hiller,,Canada
/m/02v_6qy,Bojana Novaković,,Serbia
/m/02v_6qy,Bojana Novaković,,Australia
/m/0czwbk,Stacy Edwards,,United States of America
/m/077b2t,Nicky Katt,,United States of America
/m/02w8sd,Charles Drake,,United States of America
/m/0cdm5p,Paul Campbell,,Canada
/m/05vtjq,Stephen McNally,,United States of America
/m/08lhqq,Ryan Corr,,Australia
/m/064pctg,Koen Wauters,,Belgium
/m/0ck4wjk,Dick van den Toorn,,Kingdom of the Netherlands
/m/01wgwzl,Jules Croiset,,Kingdom of the Netherlands
/m/0gmlfdc,Eve Brenner,,United States of America
/m/05n7_1v,Alice Parkinson,,Australia
/m/03y1q_p,Maria Ford,,United States of America
/m/0gw_xfc,Daniel Henshall,,Australia
/m/06j2ss,Lulu McClatchy,,Australia
/m/06_tt5f,Mark Kinsey Stephenson,,United States of America
/m/0kcbcgj,Fred Van Kuyk,,Belgium
/m/0gcxk1y,Juliette Jeffers,,United States of America
/m/0kc0gps,Huub Scholten,,Kingdom of the Netherlands
/m/0gc8342,Marie Caldare,,
/m/04yscs,Rhonda Fleming,,United States of America
/m/0fqv_3,Billy Burke,,United States of America
/m/017zng,Gene Autry,,United States of America
/m/06l7d6,Mary Woronov,,United States of America
/m/06dt21,Catherine Mary Stewart,,Canada
/m/02z75vr,Amy Sloan,,Canada
/m/03tyf7,Jim Davis,,United States of America
/m/079gd0,Gloria Talbott,,United States of America
/m/0c063v,Ian Keith,,United States of America
/m/06z495,Jake Busey,,United States of America
/m/07c2kw,Kenneth Tobey,,United States of America
/m/0c_30m,Christien Anholt,,United Kingdom
/m/09y3nl,Charles Powell,,United States of America
/m/0k49l2,Donald Curtis,,United States of America
/m/063w55,Harry Lauter,,United States of America
/m/078f5p,Kelli Maroney,,United States of America
/m/0bxzh5d,Richa Gangopadhyay,,India
/m/0c9vkc,Joanna Hole,,United Kingdom
/m/07yftsy,Lorraine Bruce,,
/m/027qc_x,Norm Berketa,,Canada
/m/07ynm2b,Jonny Coyne,,United Kingdom
/m/07y9v3x,Michael J. Reynolds,,Canada
/m/026gqxc,Rupert Degas,,United Kingdom
/m/0153y1,Zena Grey,,United States of America
/m/07r_dg,Abigail Breslin,,United States of America
/m/037tyq,Isla Fisher,,Australia
/m/031ydm,Cynthia Watros,,United States of America
/m/096lf_,Ty Burrell,,United States of America
/m/01mqh5,Selma Blair,,United States of America
/m/028r4y,Topher Grace,,United States of America
/m/0dk8gd,Blake Clark,,United States of America
/m/02t_vx,David Paymer,,United States of America
/m/02z5jjh,Vonetta McGee,,United States of America
/m/07c03k,Charley Boorman,,United Kingdom
/m/03s2gf,Gordon Pinsent,,Canada
/m/0bgk5lq,Per Christian Ellefsen,,Norway
/m/03clqg_,Ane Dahl Torp,,Norway
/m/026nvc0,Sobhan Babu,,India
/m/026nvc0,Sobhan Babu,,British Raj
/m/026nvc0,Sobhan Babu,,Dominion of India
/m/0jvh40,Charles Macaulay,,United States of America
/m/0d81r7,Cléo Pires,,Brazil
/m/03d1qgq,Kevin Chapman,,United States of America
/m/03j2rq7,Peter Richardson,,United Kingdom
/m/04n3zbz,Shamna Kasim,,India
/m/0by60kn,Emily Yancy,,United States of America
/m/03mdv9l,Anjali Devi,,India
/m/03mdv9l,Anjali Devi,,British Raj
/m/02679cm,Jayachitra,,India
/m/07t4d6d,Leela Mishra,,India
/m/07t4d6d,Leela Mishra,,British Raj
/m/07t4d6d,Leela Mishra,,Dominion of India
/m/04n6dq5,Nikita Thukral,,India
/m/02x7xk1,Raymond McKee,,United States of America
/m/0d28h2l,Trine Wiggen,,Norway
/m/0bbcw5g,Henrik Mestad,,Norway
/m/0k3lwy,Ian Yule,,
/m/0jwdz85,Anna Dworak,,Norway
/m/02vy28,George Dzundza,,United States of America
/m/02drz5,Mary Kay Bergman,,United States of America
/m/0gc1csp,Namkoong Min,,South Korea
/m/03cb6h9,Heo Yi-jae,,South Korea
/m/04glw0x,Lee Bo-young,,South Korea
/m/0jy5y7,Chun Ho-jin,,South Korea
/m/026z32t,Jin Goo,,South Korea
/m/017__g,Buster Crabbe,,United States of America
/m/0dc7kf,Marin Sais,,United States of America
/m/05ddzx,Hoot Gibson,,United States of America
/m/081b3t,Jeremy Ratchford,,Canada
/m/02z9669,Frank Brownlee,,United States of America
/m/0gf7tw,Bob Hastings,,United States of America
/m/03y6y2,Clayton Moore,,United States of America
/m/02x2lhh,Kermit Maynard,,United States of America
/m/02wbvgd,Lafe McKee,,United States of America
/m/07rqpj,Loren Lester,,United States of America
/m/02818cv,C. Ernst Harth,,Canada
/m/06h34z,Garwin Sanford,,Canada
/m/02x2mcp,Hal Price,,United States of America
/m/02x2lqc,Jack Ingram,,United States of America
/m/02pkfh3,Shing Fui-on,,People's Republic of China
/m/02pkfh3,Shing Fui-on,,British Hong Kong
/m/0bqzh08,Terry Pheto,,South Africa
/m/097bqf,Vince Murdocco,,Canada
/m/0gdlljf,Kwon Tae-won,,South Korea
/m/0gdlfkj,Kim Byeong-choon,,South Korea
/m/05_wdt,David Doyle,,United States of America
/m/05v9x1,Brenda Vaccaro,,United States of America
/m/02cff1,Gina McKee,,United Kingdom
/m/0grgw,Judith Godrèche,,France
/m/08lk42,Georgia Hale,,United States of America
/m/0psss,Charlotte Gainsbourg,,France
/m/0psss,Charlotte Gainsbourg,,United Kingdom
/m/04rsd2,Andrew Lincoln,,United Kingdom
/m/01zg98,James Brolin,,United States of America
/m/0gpj8c,Angela Tong,,Canada
/m/0bjbt8s,Frédérique Bel,,France
/m/05q6my,Gaspard Ulliel,,France
/m/04n60y0,Amanda Lee,,People's Republic of China
/m/04n60y0,Amanda Lee,,Hong Kong
/m/026ch5h,Benny Chan,,People's Republic of China
/m/06ttzt,Chin Kar-lok,,People's Republic of China
/m/027v6fs,Benjamin Whitrow,,United Kingdom
/m/03y7rnn,Wayne Lai,,People's Republic of China
/m/03y7rnn,Wayne Lai,,British Hong Kong
/m/05l9p6,Velimir Bata Živojinović,,Serbia
/m/05l9p6,Velimir Bata Živojinović,,Yugoslavia
/m/05c3lw_,Takanori Jinnai,,Japan
/m/07z7ld,Dragomir Bojanić,,Socialist Federal Republic of Yugoslavia
/m/07z7ld,Dragomir Bojanić,,Kingdom of Yugoslavia
/m/07z7ld,Dragomir Bojanić,,Federal Republic of Yugoslavia
/m/05mrwtd,Stanislas Merhar,,France
/m/06b2ht,Frankie Darro,,United States of America
/m/04p68r1,Louis-Do de Lencquesaing,,France
/m/026l7xw,Bernard Erhard,,United States of America
/m/0bvcf9q,Jean-Philippe Écoffey,,Switzerland
/m/0grky_,Pat O'Malley,,United States of America
/m/0gc2cfw,Eglantine Rembauville,,France
/m/0274psh,Paulyn Sun,,Singapore
/m/026l5d2,David Lythgoe,,United States of America
/m/03hljnd,Hayden Stevenson,,United States of America
/m/027wlxr,Holly Aird,,United Kingdom
/m/03gsgrn,Michael Cohen,,Canada
/m/02prvsg,Nick Sidi,,United Kingdom
/m/0bbf1f,Katie Holmes,,United States of America
/m/02ldv0,Gary Sinise,,United States of America
/m/03tdlh,Lindsay Crouse,,United States of America
/m/01pd9l,Kathy Ireland,,United States of America
/m/036gdw,Olivia d'Abo,,United Kingdom
/m/04636d2,Samantha Droke,,United States of America
/m/0272kw6,Bill McCutcheon,,United States of America
/m/07nxhz,Catherine Kellner,,United States of America
/m/0bvcfbc,Simon de La Brosse,,France
/m/0c392k,Arya,,India
/m/08pbcd,Hart Bochner,White people,Canada
/m/070b9c,Pat Corley,,United States of America
/m/0b_kbmq,Louis Herthum,,United States of America
/m/027t_b3,Carol Forman,,United States of America
/m/05q7kz9,Edmund Entin,,United States of America
/m/05q52wy,Gary Entin,,United States of America
/m/0bj6mp9,Nick Damici,,United States of America
/m/0bb8n_q,Maura McGiveney,,United Kingdom
/m/0gbx_br,Aram Katcher,,
/m/0gccy9x,Albert Carrier,,
/m/01337_,James Coburn,,United States of America
/m/04_jsg,Tom DeLonge,,United States of America
/m/034np8,Jason Lee,,United States of America
/m/0kr5_,Richard Attenborough,,United Kingdom
/m/0gdh5,Alanis Morissette,,Canada
/m/0gdh5,Alanis Morissette,,United States of America
/m/04r89g,Danielle Darrieux,,France
/m/025yjfc,Olivia Thirlby,,United States of America
/m/08q_hd,George Grizzard,,United States of America
/m/032m91,Mia Sara,,United States of America
/m/074bl8,Bonnie Somerville,,United States of America
/m/079pn3,Spring Byington,,United States of America
/m/04lqxhg,Karra Elejalde,,Spain
/m/02nb2s,Matthew Modine,,United States of America
/m/05cbjv,Charles McGraw,,United States of America
/m/0266n4d,Robert Strauss,,United States of America
/m/028bq3,Dennis Weaver,,United States of America
/m/018y2s,Dave Matthews,,United States of America
/m/018y2s,Dave Matthews,,South Africa
/m/060nf4,Jane Adams,,United States of America
/m/05f0d6,Dub Taylor,,United States of America
/m/0kt6zc,Daniel Gélin,,France
/m/0cbbml,Philip Bosco,,United States of America
/m/0bdz80,Bill Barretta,,United States of America
/m/05_tcb,Joey Cramer,,Canada
/m/05f8v9q,Keiko Awaji,,Japan
/m/05f8v9q,Keiko Awaji,,Empire of Japan
/m/080fl_s,Raúl Arévalo,,Spain
/m/05bdnpb,Samuel S. Hinds,,United States of America
/m/0ks2mj,Billy West,,United States of America
/m/0f12v7d,Juan Carlos Aduviri,,Bolivia
/m/0cj0z3,Dingdong Dantes,,Philippines
/m/05c2lyr,Charis Michelsen,,United States of America
/m/05sd_0,Ellen Bry,,United States of America
/m/0g5jzj3,Vicente Romero Sánchez,,Spain
/m/04my_7r,Sampath Raj,,India
/m/03h3vrx,Senthamilan Seeman,,India
/m/0gc1wzj,Cassandra Ciangherotti,,Mexico
/m/0qkj7,Lou Costello,,United States of America
/m/0qkhb,Bud Abbott,,United States of America
/m/08c1f5,Robert Armstrong,,United States of America
/m/0716t2,Elizabeth Banks,,United States of America
/m/0qksf,Clara Bow,,United States of America
/m/03wg5w,Alexis Smith,,Canada
/m/03wg5w,Alexis Smith,,United States of America
/m/0bz1x0,Laura Ramsey,,United States of America
/m/07wbqh,Antonio Moreno,,Spain
/m/07wbqh,Antonio Moreno,,United States of America
/m/03s2bn,Shawn Ashmore,,Canada
/m/09_2tp,Alessandro Nivola,,United States of America
/m/0196cp,Sam De Grasse,,Canada
/m/0308kx,Steven Culp,,United States of America
/m/07zyks,Arthur Franz,,United States of America
/m/0k5mxj,Gusztáv Pártos,,Hungary
/m/03wcqmx,Leslie Fenton,,United States of America
/m/03wcqmx,Leslie Fenton,,United Kingdom
/m/03wcqmx,Leslie Fenton,,United Kingdom of Great Britain and Ireland
/m/086xqm,Gerard Kennedy,,Australia
/m/05hrq4,Sheldon Leonard,,United States of America
/m/0cnfwf,Roberta Maxwell,,Canada
/m/0g8bty,Herbert Anderson,,United States of America
/m/026rf72,Anders Randolf,,Kingdom of Denmark
/m/0crcjj4,Mona Goya,,France
/m/04f_tdy,Julia Swayne Gordon,,United States of America
/m/02pv7dd,Bruce Gordon,,South Africa
/m/0c03byr,Dennie Moore,,United States of America
/m/0gm1m65,Pau Cólera,,Spain
/m/0gygrn,Jimmy McNichol,,United States of America
/m/08_48h,Michael Preston,,United Kingdom
/m/07kfrz4,Priscilla Bonner,,United States of America
/m/0h7q42t,Wilfred Shine,,United Kingdom
/m/0h7q42t,Wilfred Shine,,United Kingdom of Great Britain and Ireland
/m/08gwtl,William Austin,,United Kingdom
/m/0hh1c_7,Dimitri Baveas,,Australia
/m/0gs41m,Shedrack Anderson III,,United States of America
/m/04cwclw,Kristin Fairlie,,Canada
/m/0dkc9ws,Urmila Bhatt,,India
/m/0dkc9ws,Urmila Bhatt,,British Raj
/m/0dkc9ws,Urmila Bhatt,,Dominion of India
/m/01cyjx,Fairuza Balk,,United States of America
/m/029rj5,Lisa Loeb,,United States of America
/m/02sd1g,Lydia Lunch,,United States of America
/m/07j4rx,Marco St. John,,United States of America
/m/014y7t,Will Sampson,Muscogee,United States of America
/m/0gm8_p,Scott Wilson,,United States of America
/m/047rk9x,Georgy Millyar,,Russia
